name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,informationWithheld,identificationRemarks,reproductiveCondition,elevation,institutionKey,recordNumber,habitat,http://unknown.org/recordID,county,locality,rights,startDayOfYear,higherClassification,collectionID,sex,otherCatalogNumbers,ownerInstitutionCode,georeferenceSources,http://unknown.org/recordEnteredBy,associatedTaxa,continent,institutionID,language,type,georeferenceRemarks,verbatimElevation,collectionKey,preparations,individualCount,georeferencedBy,disposition,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,accessRights,elevationAccuracy,endDayOfYear,establishmentMeans,associatedReferences,taxonRemarks,higherGeographyID,vernacularName,acceptedNameUsageID,nameAccordingToID,municipality,networkKeys,datasetID,locationAccordingTo,previousIdentifications,locationRemarks,fieldNumber,identificationVerificationStatus,georeferencedDate,higherGeography,georeferenceProtocol,georeferenceVerificationStatus,footprintWKT,verbatimCoordinateSystem,organismID,identificationQualifier,dynamicProperties,eventRemarks,projectId,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,acceptedNameUsage,locationID,parentNameUsage,identificationReferences
Quercus douglasii Hook. & Arn.,-120.665645,37.819395,cdround,gbif,1677261883,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:50:45.205+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-07-16T16:16:49,NA,California,2016,6,14,2016-06-14,2017-10-11T18:08:09.000+00:00,2022-08-16T00:50:45.205+00:00,https://www.inaturalist.org/observations/3640989,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,xher,isilver,FALSE,WGS84,Magnoliopsida,US,United States of America,xher,3640989,xher,2016/06/14 11:44 AM PDT,Observations,1677261883,"Knights Ferry Recreation Area, Oakdale, CA, United States",http://www.inaturalist.org/observations/3640989,49009,3640989,iNaturalist,18:44:00Z,wild,7076926,Genus: Quercus -evergreen oak: scrub-like and found by hillsides of rivers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus gambelii Liebm.,-106.01224181803086,38.67612610933701,"cdrep,txmatfuz,colmafu,inmafu",gbif,2242354377,Quercus gambelii Liebm.,89c53edb-0fac-4118-bdc0-d70ca50953dc,36488347-eceb-40ed-b687-406f3601d8cb,ac2ad091-91eb-482d-a73f-061744da5dbf,US,DWC_ARCHIVE,2022-08-16T02:13:34.837+00:00,2022-08-16T02:15:52.381+00:00,169,96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,8139193,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,gambelii,SPECIES,SYNONYM,NE,NA,NA,Colorado,2016,6,2,2016-06-02,2021-08-20T10:00:28.000+00:00,2022-08-16T02:15:52.381+00:00,https://intermountainbiota.org/portal/collections/individual/index.php?occid=12947612,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,Loraine Yeatts; Jan Wingate; Dick Yeatts; Sue & Lee Janssen,NA,FALSE,WGS84,Magnoliopsida,US,United States of America,Public Domain,12947612,NA,6/2/2016,KHD,2242354377,NA,81821532-8e73-4847-8326-0fc07683d710,313393,KHD00062192,DBG,NA,NA,NA,NA,NA,NA,flower,2565,b4f01445-0fd2-4d04-97c1-3c7ba800d8b7,6387,"On drainage bank with Pinus ponderosa, Juniperus scopulorum, Populus angustifolia, Cercocarpus montanus, Symphoricarpos rotundifolius; small tree; flowers pale yellow; occasional; Protozoic granodiorite",urn:uuid:81821532-8e73-4847-8326-0fc07683d710,Chaffee,"San Isabel National Forest, Browns Canyon National Monument along Turret Road USFS rd 184, between Green and Sawmill Gulch",http://creativecommons.org/publicdomain/zero/1.0/,154,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,NA,NA,NA,NA,NA,Pinus ponderosa; Juniperus scopulorum; Populus angustifolia; Symphoricarpos rotundifolius; Cercocarpus montanus,NA,NA,NA,NA,NA,8415 ft.,ecc505c5-cadd-4cb5-b0b6-b83b9eca4848,NA,NA,NA,NA,NA,NA,NA,Public Domain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-120.639153,36.32089,cdround,gbif,2557689605,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:34:31.501+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-10T15:49:40,45,California,2016,6,11,2016-06-11,2020-01-14T22:26:16.000+00:00,2022-08-16T00:34:31.501+00:00,https://www.inaturalist.org/observations/3851385,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Amelia Ryan,Amelia Ryan,FALSE,WGS84,Magnoliopsida,US,United States of America,Amelia Ryan,3851385,abr,2016/06/11 12:56 PM PDT,Observations,2557689605,"San Benito County, CA, USA",http://www.inaturalist.org/observations/3851385,49009,3851385,iNaturalist,19:56:00Z,wild,7435789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.918459,37.877482,,gbif,3399033322,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:09:08.021+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-06-26T03:42:50,3293,California,2016,6,24,2016-06-24,2021-10-16T01:04:15.000+00:00,2022-08-16T00:09:08.021+00:00,https://www.inaturalist.org/observations/3523262,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,iNaturalist research-grade observations,Henry Fabian,Henry Fabian,FALSE,WGS84,Magnoliopsida,US,United States of America,Henry Fabian,3523262,hfabian,2016-06-24,Observations,3399033322,Mt. Diablo State Park,http://www.inaturalist.org/observations/3523262,49009,3523262,iNaturalist,NA,wild,6760849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.079391,37.85912,,gbif,3399184315,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:46:49.647+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-06-27T15:15:27,450,California,2016,6,26,2016-06-26,2021-10-16T01:04:15.000+00:00,2022-08-16T00:46:49.647+00:00,https://www.inaturalist.org/observations/3533002,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,iNaturalist research-grade observations,Henry Fabian,Henry Fabian,FALSE,WGS84,Magnoliopsida,US,United States of America,Henry Fabian,3533002,hfabian,2016-06-26,Observations,3399184315,"Contra Costa County, US-CA, US",http://www.inaturalist.org/observations/3533002,49009,3533002,iNaturalist,NA,wild,6780418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.734958,37.162869,,gbif,1453100483,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:09:10.719+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-04T19:54:39,NA,California,2016,7,21,2016-07-21,2017-07-14T04:57:40.000+00:00,2022-08-16T00:09:10.719+00:00,https://www.inaturalist.org/observations/3803844,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Merav Vonshak,Merav Vonshak,FALSE,WGS84,Magnoliopsida,US,United States of America,Merav Vonshak,3803844,merav,2016-07-21,Observations,1453100483,Coyote Valley OSP,http://www.inaturalist.org/observations/3803844,49009,3803844,iNaturalist,NA,wild,7329332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.130858,37.34485,,gbif,1668792140,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:09:01.533+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2017-04-20T05:35:42,NA,California,2016,7,1,2016-07-01,2017-09-15T22:41:52.000+00:00,2022-08-16T00:09:01.533+00:00,https://www.inaturalist.org/observations/3584995,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,catchang,catchang,FALSE,WGS84,Magnoliopsida,US,United States of America,catchang,3584995,catchang,2016/07/01 6:14 PM PDT,Observations,1668792140,"Santa Clara County, CA, USA",http://www.inaturalist.org/observations/3584995,49009,3584995,iNaturalist,01:14:00Z,wild,12087865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.051808,37.847653,cdround,gbif,3399049333,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T01:13:50.074+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-07-04T16:51:05,NA,California,2016,7,3,2016-07-03,2021-10-16T01:04:15.000+00:00,2022-08-16T01:13:50.074+00:00,https://www.inaturalist.org/observations/3620407,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,iNaturalist research-grade observations,Henry Fabian,Henry Fabian,FALSE,WGS84,Magnoliopsida,US,United States of America,Henry Fabian,3620407,hfabian,2016/07/03 11:28 AM PDT,Observations,3399049333,"Alamo, CA, USA",http://www.inaturalist.org/observations/3620407,49009,3620407,iNaturalist,18:28:00Z,wild,6918947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.192353,38.672782,cdround,gbif,1291669096,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:52:38.621+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-07T00:40:23,7,California,2016,8,6,2016-08-06,2017-07-14T04:57:48.000+00:00,2022-08-16T00:52:38.621+00:00,https://www.inaturalist.org/observations/3813657,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,feather,Dee Warenycia,FALSE,WGS84,Magnoliopsida,US,United States of America,feather,3813657,feather,2016-08-06 10:02:25 AM PDT,Observations,1291669096,"Folsom Lake State Recreation Area, Sacramento County, US-CA, US",http://www.inaturalist.org/observations/3813657,49009,3813657,iNaturalist,17:02:25Z,wild,7360793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.243538,38.279727,cdround,gbif,1291669593,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:36:10.261+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-06T21:27:48,NA,California,2016,8,6,2016-08-06,2017-07-14T04:57:49.000+00:00,2022-08-16T00:36:10.261+00:00,https://www.inaturalist.org/observations/3815380,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,iNaturalist research-grade observations,Tony Iwane,Ken-ichi Ueda,FALSE,WGS84,Magnoliopsida,US,United States of America,Tony Iwane,3815380,tiwane,2016/08/06 10:58 AM PDT,Observations,1291669593,"Napa County, CA, USA",http://www.inaturalist.org/observations/3815380,49009,3815380,iNaturalist,17:58:00Z,wild,7357863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.030976,37.8971,cdround,gbif,1291672594,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:09:10.906+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-07T23:04:14,32,California,2016,8,6,2016-08-06,2021-09-05T16:58:20.000+00:00,2022-08-16T00:09:10.906+00:00,https://www.inaturalist.org/observations/3827326,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,iNaturalist research-grade observations,sea-kangaroo,Paul Gugger,FALSE,WGS84,Magnoliopsida,US,United States of America,sea-kangaroo,3827326,sea-kangaroo,2016/08/06 4:16 PM PDT,Observations,1291672594,"Shell Ridge Open Space, Walnut Creek, California, USA",http://www.inaturalist.org/observations/3827326,49009,3827326,iNaturalist,23:16:00Z,wild,7380206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.917041,37.86001,cdround,gbif,1291673528,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:09:09.559+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-08T03:14:13,5,California,2016,8,7,2016-08-07,2016-08-08T05:33:02.000+00:00,2022-08-16T00:09:09.559+00:00,https://www.inaturalist.org/observations/3830791,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,iNaturalist research-grade observations,Ken-ichi Ueda,Ken-ichi Ueda,FALSE,WGS84,Magnoliopsida,US,United States of America,Ken-ichi Ueda,3830791,kueda,Sun Aug 07 2016 16:56:58 GMT-0700 (PDT),Observations,1291673528,"Mount Diablo State Park, Contra Costa County, US-CA, US",http://www.inaturalist.org/observations/3830791,49009,3830791,iNaturalist,23:56:58Z,wild,7386778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.514086,38.360551,cdround,gbif,1291678427,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:48:14.460+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-10T00:35:58,5,California,2016,8,9,2016-08-09,2017-07-14T04:58:07.000+00:00,2022-08-16T00:48:14.460+00:00,https://www.inaturalist.org/observations/3847688,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Melissa Roberts,Melissa Roberts,FALSE,WGS84,Magnoliopsida,US,United States of America,Melissa Roberts,3847688,melbobs,Tue Aug 09 2016 17:34:09 GMT-0700 (PDT),Observations,1291678427,"95442, Glen Ellen, CA, US",http://www.inaturalist.org/observations/3847688,49009,3847688,iNaturalist,00:34:09Z,wild,7426243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-120.482858,35.457187,cdround,gbif,1305155326,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:52:47.267+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2016-08-23T20:03:29,5,California,2016,8,22,2016-08-22,2017-07-14T04:58:37.000+00:00,2022-08-16T00:52:47.267+00:00,https://www.inaturalist.org/observations/3941394,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,dancone,Paul Gugger,FALSE,WGS84,Magnoliopsida,US,United States of America,dancone,3941394,dancone,Mon Aug 22 2016 12:20:37 GMT-0700 (PDT),Observations,1305155326,"8585 O Donovan Rd, Creston, CA, US",http://www.inaturalist.org/observations/3941394,49009,3941394,iNaturalist,19:20:37Z,wild,7662091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
